id,date,user_displayname,user_followers_count,user_location,place_name,place_country,like_count,content,sentiment_mc,irony_mc,subjectivity_mc,sentiment,content_clean,sentiment_cloud
1446287916351820032,2021-10-08 01:34:44+00:00,ATB Radio,53914,Bolivia,,,3,"Argentina inició este jueves el proceso de #vacunación contra la covid-19, con dosis de la china #Sinopharm, a menores de entre 3 y 11 años, ubicándose como uno de los pocos países el mundo en inmunizar a personas de esa franja de edad.
 https://t.co/qTuY0m59U3",NEU,NONIRONIC,OBJECTIVE,neu,Argentina inició este jueves el proceso de vacunación contra la covid 19 con dosis de la china Sinopharm a menores de entre 3 y 11 años ubicándose como uno de los pocos países el mundo en inmunizar a personas de esa franja de edad,Neutral
1446237758733917952,2021-10-07 22:15:26+00:00,EL DEBER,716269,Bolivia,,,5,"Es uno de los pocos países que vacuna contra el Covid-19 a esa franja de edad. El gobierno distribuye dos millones de dosis de Sinopharm y abre el registro para apuntarse, tras el éxito en menores de 17 años. https://t.co/5ppcvpQDIL",NEU,NONIRONIC,OBJECTIVE,neu,Es uno de los pocos países que vacuna contra el Covid 19 a esa franja de edad El gobierno distribuye dos millones de dosis de Sinopharm y abre el registro para apuntarse tras el éxito en menores de 17 años,Neutral
1446213742505742080,2021-10-07 20:40:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,2,"#Argentina inició hoy el proceso de vacunación contra la COVID-19, con dosis de la china Sinopharm, a menores de entre 3 y 11 años.
https://t.co/rQA3y3JWDk",P,NONIRONIC,OBJECTIVE,pos,Argentina inició hoy el proceso de vacunación contra la COVID 19 con dosis de la china Sinopharm a menores de entre 3 y 11 años,Positive
1446211506673233920,2021-10-07 20:31:07+00:00,ATB,479182,Bolivia,,,1,"Argentina inició este jueves el proceso de #vacunación contra la covid-19, con dosis de la china #Sinopharm, a menores de entre 3 y 11 años, ubicándose como uno de los pocos países el mundo en inmunizar a personas de esa franja de edad.
https://t.co/hZ7XSWTet3",NEU,NONIRONIC,OBJECTIVE,neu,Argentina inició este jueves el proceso de vacunación contra la covid 19 con dosis de la china Sinopharm a menores de entre 3 y 11 años ubicándose como uno de los pocos países el mundo en inmunizar a personas de esa franja de edad,Neutral
1446155257097163008,2021-10-07 16:47:36+00:00,La Nación Digital,22,Bolivia 🇧🇴,,,0,"#deÚltimo
Punto de vacunación de la Escuela Nacional de Salud aplica la primera y segunda dosis de #SputnikV y segunda dosis de #Sinopharm contra el #COVID19. Atienden de 8.30 a 14.00, de lunes a viernes en la ciudad de #LaPaz. https://t.co/m08IjrbvOe",P,NONIRONIC,OBJECTIVE,pos,deÚltimo Punto de vacunación de la Escuela Nacional de Salud aplica la primera y segunda dosis de SputnikV y segunda dosis de Sinopharm contra el COVID19 Atienden de 8 30 a 14 00 de lunes a viernes en la ciudad de LaPaz,Positive
1446154681349287936,2021-10-07 16:45:18+00:00,Agencia Boliviana de Información,59199,Bolivia,,,1,"#ABInforma l Punto de vacunación de la Escuela Nacional de Salud aplica la primera y segunda dosis de #SputnikV y segunda dosis de #Sinopharm contra el #COVID19. Atienden de 8.30 a 14.00, de lunes a viernes en la ciudad de #LaPaz. https://t.co/IKnn51g3w3",P,NONIRONIC,OBJECTIVE,pos,ABInforma l Punto de vacunación de la Escuela Nacional de Salud aplica la primera y segunda dosis de SputnikV y segunda dosis de Sinopharm contra el COVID19 Atienden de 8 30 a 14 00 de lunes a viernes en la ciudad de LaPaz,Positive
1445551468002483968,2021-10-06 00:48:21+00:00,Joel O. Benavides,101,Peru-Colombia-Bolivia-Ecuador,,,0,"@LuciaAlvites El gas no ha bajado a precios previos de
 su gobierno, la aceleración de
 vacunación es directamente proporcional a la llegada de más vacunas y él más bien solo está impulsando que llegue Sputnik y Sinopharm vacunas menos reconocidas en el mundo. Lo q vemos es doble discurso si",N,NONIRONIC,OBJECTIVE,neg,El gas no ha bajado a precios previos de su gobierno la aceleración de vacunación es directamente proporcional a la llegada de más vacunas y él más bien solo está impulsando que llegue Sputnik y Sinopharm vacunas menos reconocidas en el mundo Lo q vemos es doble discurso si,Negative
1445224689333321984,2021-10-05 03:09:51+00:00,Noticias a Sol y Sombra,41,Bolivia,,,2,"#Bolivia | El @SaludDeportesBo en su informe de vacunación COVID-19 de este lunes, reporta que se inmunizaron a 6.870.352 personas entre la primera, segunda y dosis única de las vacunas Sputnik V, AstraZeneca, Sinopharm, Pfizer y Janssen en todo el país.
#EstamosSaliendoAdelante https://t.co/03uK1uSkfA",NONE,NONIRONIC,OBJECTIVE,neu,Bolivia El en su informe de vacunación COVID 19 de este lunes reporta que se inmunizaron a 6 870 352 personas entre la primera segunda y dosis única de las vacunas Sputnik V AstraZeneca Sinopharm Pfizer y Janssen en todo el país EstamosSaliendoAdelante,Neutral
1445058258104946944,2021-10-04 16:08:31+00:00,elPeriódico_Bol,1197,Tarija-Bolivia,,,0,"Mendoza detalló que dicho punto de vacunación cuenta con vacunas Sinopharm
#NoticiasdeTarija #EdiciónDigital 
https://t.co/aoKPlIgSS3",P,NONIRONIC,OBJECTIVE,pos,Mendoza detalló que dicho punto de vacunación cuenta con vacunas Sinopharm NoticiasdeTarija EdiciónDigital,Positive
1445051097337445888,2021-10-04 15:40:04+00:00,El Chaco Informa,901,Bolivia,,,0,#Argentina: Analizarán #inmunización a #niños entre tres y once años con la vacuna #Sinopharm ➜ https://t.co/pzGggsXWr6 https://t.co/m9eqEdmBuc,P,NONIRONIC,OBJECTIVE,pos,Argentina Analizarán inmunización a niños entre tres y once años con la vacuna Sinopharm,Positive
1445013839943193088,2021-10-04 13:12:01+00:00,Gonzalo Cardenas Li,281,Bolivia,,,0,"Y en Bolivia @SaludDeportesBo
Tenemos algo para los niños y adolescentes?
Argentina anuncia que vacunará a niños de 3 a 11 años con la china Sinopharm - Infobae https://t.co/PGRA56dshN",NONE,NONIRONIC,OBJECTIVE,neu,Y en Bolivia Tenemos algo para los niños y adolescentes Argentina anuncia que vacunará a niños de 3 a 11 años con la china Sinopharm Infobae,Neutral
1444129042647691008,2021-10-02 02:36:09+00:00,ahoradigital,1177,Bolivia,,,0,Argentina aprueba la vacuna Sinopharm contra el coronavirus para niños de entre 3 y 11 años https://t.co/GEBgzMWxJF,P,NONIRONIC,OBJECTIVE,pos,Argentina aprueba la vacuna Sinopharm contra el coronavirus para niños de entre 3 y 11 años,Positive
1444094780112190976,2021-10-02 00:20:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"#Argentina anuncia que vacunará a niños de 3 a 11 años con la china #Sinopharm. 
https://t.co/6rcruq9jN6",NONE,NONIRONIC,OBJECTIVE,neu,Argentina anuncia que vacunará a niños de 3 a 11 años con la china Sinopharm,Neutral
1444083982463799040,2021-10-01 23:37:05+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Argentina aprobó la vacuna Sinopharm para niños de entre 3 y 11 años
#LaVozdeTarija #Mundo 
https://t.co/M6etXoRrvD",P,NONIRONIC,OBJECTIVE,pos,Argentina aprobó la vacuna Sinopharm para niños de entre 3 y 11 años LaVozdeTarija Mundo,Positive
1444055132669370112,2021-10-01 21:42:27+00:00,Kodi 🐱,4679,"Peronia, al sur de Bolivia",,,5,"- Habría que desechar las Sinopharm, no sirven para nada y están por vencer 
- Pero van a decir que tiramos la plata...
- Ya está: se la empomamos a los pibes y matamos 2 pájaros de un tiro https://t.co/swmnk4hEzb",N+,NONIRONIC,OBJECTIVE,neg,Habría que desechar las Sinopharm no sirven para nada y están por vencer Pero van a decir que tiramos la plata Ya está se la empomamos a los pibes y matamos 2 pájaros de un tiro,Negative
1454548190682882048,2021-10-30 20:38:07+00:00,Periódico La Patria (Bolivia),1510,Bolivia,,,0,"#Oruro | #Vacunación
Hasta el domingo 31 de octubre se aplicará las terceras dosis de la vacuna AstraZeneca, por la llegada de nuevos lotes de las vacunas Pfizer y Sputnik-V. https://t.co/eIkjqZcxsl",P,NONIRONIC,OBJECTIVE,pos,Oruro Vacunación Hasta el domingo 31 de octubre se aplicará las terceras dosis de la vacuna AstraZeneca por la llegada de nuevos lotes de las vacunas Pfizer y Sputnik V,Positive
1454473220233498880,2021-10-30 15:40:13+00:00,Money Bolivia,1584,Bolivia,,,0,"La Administración de Alimentos y Medicamentos (FDA, por sus siglas en inglés) de los Estados Unidos autorizó la vacuna contra el coronavirus de Pfizer-BioNTech para uso de emergencia en niños de 5 a 11 años. https://t.co/2FDexNG6yJ

#Money #Coronavirusenelmundo https://t.co/Og1znsuB1B",NEU,NONIRONIC,OBJECTIVE,neu,La Administración de Alimentos y Medicamentos FDA por sus siglas en inglés de los Estados Unidos autorizó la vacuna contra el coronavirus de Pfizer BioNTech para uso de emergencia en niños de 5 a 11 años Money Coronavirusenelmundo,Neutral
1454444355905786112,2021-10-30 13:45:31+00:00,Ver.bo,336,Bolivia,,,0,AUTORIZAN LA VACUNA PFIZER A NIÑOS DE 5 A 11 AÑOS: La FDA recomienda pequeñas dosis para los más pequeños https://t.co/oKTNtBopkW,P,NONIRONIC,OBJECTIVE,pos,AUTORIZAN LA VACUNA PFIZER A NIÑOS DE 5 A 11 AÑOS La FDA recomienda pequeñas dosis para los más pequeños,Positive
1454438409427116032,2021-10-30 13:21:53+00:00,BoliGráfica,2418,Bolivia,,,0,"@sermoreira El estudio de arriba es con Pfizer, si. 

En nuestro caso (AstraZeneca) los resultados también son positivos :) https://t.co/SFoTsBg00g",P,NONIRONIC,OBJECTIVE,pos,El estudio de arriba es con Pfizer si En nuestro caso AstraZeneca los resultados también son positivos,Positive
1454426360433233920,2021-10-30 12:34:00+00:00,hernan roman,106,Santa Cruz-Bolivia,,,2,"PFIZER fabricantes de  vacunas obligó a Brasil, Chile y Colombia a no efectuar reclamos de calidad o valor del mismo.
Bill Gates y su mujer son accionistas mayoritarios de Pfizer
https://t.co/Z4XzZcNAuO",N,NONIRONIC,OBJECTIVE,neg,PFIZER fabricantes de vacunas obligó a Brasil Chile y Colombia a no efectuar reclamos de calidad o valor del mismo Bill Gates y su mujer son accionistas mayoritarios de Pfizer,Negative
1454283791976079104,2021-10-30 03:07:29+00:00,Tierra,479,Bolivia,,,0,EEUU: FDA autoriza la vacuna Pfizer para inmunizar a niños de 5 a 11 años contra el COVID-19 https://t.co/NoU3L8dGsT a través de @Tierra_Bolivia,P,NONIRONIC,OBJECTIVE,pos,EEUU FDA autoriza la vacuna Pfizer para inmunizar a niños de 5 a 11 años contra el COVID 19,Positive
1454269325653777920,2021-10-30 02:10:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"La Administración de Alimentos y Fármacos (FDA, en inglés) de #EstadosUnidos autorizó hoy el uso de emergencia de la vacuna contra la #COVIDー19 de Pfizer/BioNTech para menores de entre 5 y 11 años.
https://t.co/epf9l3TU1U",NEU,NONIRONIC,OBJECTIVE,neu,La Administración de Alimentos y Fármacos FDA en inglés de EstadosUnidos autorizó hoy el uso de emergencia de la vacuna contra la COVIDー19 de Pfizer BioNTech para menores de entre 5 y 11 años,Neutral
1454265286509711104,2021-10-30 01:53:57+00:00,Radio SPLENDID,2297,La Paz - Bolivia,,,0,#esÚltimo | EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años https://t.co/iiaXdAqaSa,P,NONIRONIC,OBJECTIVE,pos,esÚltimo EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años,Positive
1454261773012324096,2021-10-30 01:40:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,1,"Un estudio publicado en la revista The Lancet apunta que una tercera dosis de la vacuna de #Pfizer/BioNTech es efectiva para reducir los resultados graves relacionados con la #COVIDー19
https://t.co/aNSwumXrS9",NEU,NONIRONIC,SUBJECTIVE,neu,Un estudio publicado en la revista The Lancet apunta que una tercera dosis de la vacuna de Pfizer BioNTech es efectiva para reducir los resultados graves relacionados con la COVIDー19,Neutral
1454261491390193920,2021-10-30 01:38:53+00:00,ERBOL,426002,La Paz - Bolivia,,,9,EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años https://t.co/7axcTgc0mo,P,NONIRONIC,OBJECTIVE,pos,EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años,Positive
1454254121108771072,2021-10-30 01:09:35+00:00,Bolivian Daily,1155,Bolivia,,,0,"#INTERNACIONAL
La FDA de EEUU autoriza la vacuna de Pfizer en niños de 5 a 11 años
https://t.co/tR2dsnVT53",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL La FDA de EEUU autoriza la vacuna de Pfizer en niños de 5 a 11 años,Positive
1454229395351212032,2021-10-29 23:31:20+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Estados Unidos: la FDA aprobó la vacuna de Pfizer para niños de 5 a 11 años
#LaVozdeTarija #Mundo 
https://t.co/kTHRn7U0Zq",P,NONIRONIC,OBJECTIVE,pos,Estados Unidos la FDA aprobó la vacuna de Pfizer para niños de 5 a 11 años LaVozdeTarija Mundo,Positive
1454225312154373888,2021-10-29 23:15:07+00:00,EL DEBER,716269,Bolivia,,,5,La autorización de emergencia otorgada por la FDA se produjo tras una cuidadosa revisión de los resultados de ensayos clínicos realizados por Pfizer en varios miles de niños. https://t.co/5090n8m8Ii,P,NONIRONIC,SUBJECTIVE,pos,La autorización de emergencia otorgada por la FDA se produjo tras una cuidadosa revisión de los resultados de ensayos clínicos realizados por Pfizer en varios miles de niños,Positive
1454222151213519104,2021-10-29 23:02:33+00:00,El Día,137595,Santa Cruz - Bolivia,,,0,"#EEUU | Aprueban vacuna de Pfizer para niños de 5 a 11 años
Lea la nota aquí: https://t.co/Q6Dsnn2aYi https://t.co/qsV4A0BCpn",P,NONIRONIC,OBJECTIVE,pos,EEUU Aprueban vacuna de Pfizer para niños de 5 a 11 años Lea la nota aquí,Positive
1454221588702892032,2021-10-29 23:00:19+00:00,Bolivian Daily,1155,Bolivia,,,0,"#INTERNACIONAL
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años
https://t.co/7h3Cu5oazo",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años,Positive
1454220486091674112,2021-10-29 22:55:56+00:00,Kandire Noticias,1803,"Santa Cruz, Bolivia",,,0,"La FDA de EEUU autoriza la vacuna de Pfizer en niños de 5 a 11 años
https://t.co/iMkORPPMna",P,NONIRONIC,OBJECTIVE,pos,La FDA de EEUU autoriza la vacuna de Pfizer en niños de 5 a 11 años,Positive
1454217012658511872,2021-10-29 22:42:08+00:00,Bolivian Daily,1155,Bolivia,,,0,"#INTERNACIONAL
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años
https://t.co/Ex7HWM1ek6",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años,Positive
1454213868285267968,2021-10-29 22:29:38+00:00,Página Siete,563835,"La Paz, Bolivia",,,2,"#P7Informa #Planeta
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años

Visita: https://t.co/U38qjOAyDB
Descarga la app: Página Siete Pro y Suscríbete: admin.digital@paginasiete.bo
https://t.co/vxoWlJyYJR",P,NONIRONIC,OBJECTIVE,pos,P7Informa Planeta EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años Visita Descarga la app Página Siete Pro y Suscríbete admin digital bo,Positive
1454194671853477888,2021-10-29 21:13:22+00:00,Caminante,429,Bolivia,,,0,"@BettyTejadaS @grillegas El médico me dijo q no pusiera la dosis de refuerzo Aztrazeneca por los efectos vasculares que podrían ocasionar en pacientes autoinmunes, hoy escuche que una familia recibió del Dr Oblitas dosis de Pfizer (pagando), lo que me extraña porque se supone que son gratuitas",N,NONIRONIC,SUBJECTIVE,neg,El médico me dijo q no pusiera la dosis de refuerzo Aztrazeneca por los efectos vasculares que podrían ocasionar en pacientes autoinmunes hoy escuche que una familia recibió del Dr Oblitas dosis de Pfizer pagando lo que me extraña porque se supone que son gratuitas,Negative
1454177336459416064,2021-10-29 20:04:28+00:00,La Razón Digital,601683,La Paz - Bolivia,,,1,"#LoÚltimo 
#Mundo
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años 
Vía #AFP https://t.co/Q6rvceMjJQ",P,NONIRONIC,OBJECTIVE,pos,LoÚltimo Mundo EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años Vía AFP,Positive
1454175486934913024,2021-10-29 19:57:08+00:00,Radio SPLENDID,2297,La Paz - Bolivia,,,0,#esÚltimo | FDA aprobó la vacuna de Pfizer para niños de 5 a 11 años https://t.co/2HTVdzfJyd,P,NONIRONIC,OBJECTIVE,pos,esÚltimo FDA aprobó la vacuna de Pfizer para niños de 5 a 11 años,Positive
1454172840454938880,2021-10-29 19:46:37+00:00,Agencia Fides (ANF),347954,Bolivia,,,3,"#ANF La Agencia Federal de Medicamentos de #EEUU autorizó el uso de emergencia de la vacuna #Pfizer en niños entre 5 y 11 años de edad 
(Vía NTN24) https://t.co/TflFCTx0Js",NEU,NONIRONIC,OBJECTIVE,neu,ANF La Agencia Federal de Medicamentos de EEUU autorizó el uso de emergencia de la vacuna Pfizer en niños entre 5 y 11 años de edad Vía NTN24,Neutral
1454139129143439104,2021-10-29 17:32:39+00:00,Caminante,429,Bolivia,,,0,"Alguien sabe referencias del Dr Oblitas en La Paz, indican que está poniendo refuerzo de la vacuna Pfizer??",P,NONIRONIC,OBJECTIVE,neu,Alguien sabe referencias del Dr Oblitas en La Paz indican que está poniendo refuerzo de la vacuna Pfizer,Positive
1454086366137049088,2021-10-29 14:02:59+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"Alistan una acción conjunta para acelerar el proceso de inmunización y otras medidas en el país mientras en una semana de vacunación a menores de 16 y 17 años, el 5% recibió la dosis de Pfizer. 
https://t.co/Puf3Fz76fh",NONE,NONIRONIC,OBJECTIVE,neu,Alistan una acción conjunta para acelerar el proceso de inmunización y otras medidas en el país mientras en una semana de vacunación a menores de 16 y 17 años el 5 recibió la dosis de Pfizer,Neutral
1453892392013159936,2021-10-29 01:12:12+00:00,ULISES,157,Cochabamba Bolivia,,,0,@TungstenoFR93 @skapiricore Dios retribuirá con la misma dosis a los mercaderes de PFIZER y a los niños los salvara en su segunda venida,P,NONIRONIC,OBJECTIVE,neu,Dios retribuirá con la misma dosis a los mercaderes de PFIZER y a los niños los salvara en su segunda venida,Positive
1453874134006501120,2021-10-28 23:59:39+00:00,ATB Radio,53914,Bolivia,,,2,"El ministro de Salud y Deportes, Jeyson Auza, informó este jueves que más de 22.000 menores edad, de entre 16 y 17 años, fueron inmunizados con la vacuna Pfizer contra el COVID-19.
 https://t.co/i922OFQTB0",NEU,NONIRONIC,OBJECTIVE,neu,El ministro de Salud y Deportes Jeyson Auza informó este jueves que más de 22 000 menores edad de entre 16 y 17 años fueron inmunizados con la vacuna Pfizer contra el COVID 19,Neutral
1453859126715444992,2021-10-28 23:00:01+00:00,Bolivia Today,71,Bolivia,,,0,"#Salud
El ministro de Salud y Deportes, Jeyson Auza, informó que más de 22.000 menores edad, de entre 16 y 17 años, fueron inmunizados con la vacuna Pfizer contra el #COVID19. https://t.co/GwjFzp4uNd",NEU,NONIRONIC,OBJECTIVE,neu,Salud El ministro de Salud y Deportes Jeyson Auza informó que más de 22 000 menores edad de entre 16 y 17 años fueron inmunizados con la vacuna Pfizer contra el COVID19,Neutral
1453826773259636992,2021-10-28 20:51:28+00:00,ATB,479182,Bolivia,,,8,"El ministro de Salud y Deportes, Jeyson Auza, informó este jueves que más de 22.000 menores edad, de entre 16 y 17 años, fueron inmunizados con la vacuna Pfizer contra el COVID-19.
https://t.co/99h2kYa142",NEU,NONIRONIC,OBJECTIVE,neu,El ministro de Salud y Deportes Jeyson Auza informó este jueves que más de 22 000 menores edad de entre 16 y 17 años fueron inmunizados con la vacuna Pfizer contra el COVID 19,Neutral
1453427668834157056,2021-10-27 18:25:34+00:00,Página Siete,563835,"La Paz, Bolivia",,,0,"#P7Informa 
Comité recomienda vacuna de Pfizer para niños de 5 a 11 años
https://t.co/uSHekParXO

Visita: https://t.co/U38qjOS9v9
Descarga la app: Página Siete Pro y Suscríbete: admin.digital@paginasiete.bo https://t.co/ya3fnH8vhN",P,NONIRONIC,OBJECTIVE,pos,P7Informa Comité recomienda vacuna de Pfizer para niños de 5 a 11 años Visita Descarga la app Página Siete Pro y Suscríbete admin digital bo,Positive
1453392018860921088,2021-10-27 16:03:54+00:00,Infomanos,3667,Bolivia,,,1,Los turistas que visiten Uruguay podrán recibir tercera dosis de refuerzo de Pfizer o vacunar a los menores - Infobae https://t.co/Gv8MKYqBd2,NONE,NONIRONIC,OBJECTIVE,neu,Los turistas que visiten Uruguay podrán recibir tercera dosis de refuerzo de Pfizer o vacunar a los menores Infobae,Neutral
1453389408095416064,2021-10-27 15:53:32+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Los turistas que visiten Uruguay podrán recibir tercera dosis de refuerzo de Pfizer o vacunar a los menores
#LaVozdeTarija #Mundo 
https://t.co/JJVQham4c9",NONE,NONIRONIC,OBJECTIVE,neu,Los turistas que visiten Uruguay podrán recibir tercera dosis de refuerzo de Pfizer o vacunar a los menores LaVozdeTarija Mundo,Neutral
1453372454387130112,2021-10-27 14:46:10+00:00,@johnarandiaperiodista,304713,Bolivia,,,5,"El panel de expertos de la FDA recomienda administrar la vacuna de Pfizer contra la Covid a los niños de 5 a 11 años
https://t.co/PrmfsOlosZ",P,NONIRONIC,OBJECTIVE,pos,El panel de expertos de la FDA recomienda administrar la vacuna de Pfizer contra la Covid a los niños de 5 a 11 años,Positive
1453332838460403968,2021-10-27 12:08:44+00:00,Davd,11,Bolivia,,,0,"3ra dosis de #Pfizer …? 
Por qué no? , ya estamos aquí :’v",NONE,NONIRONIC,OBJECTIVE,neu,3ra dosis de Pfizer Por qué no ya estamos aquí v,Neutral
1453295485532478976,2021-10-27 09:40:19+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Comité recomienda vacuna de Pfizer para niños de 5 a 11 años
https://t.co/dUOrSbN8ph",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL Comité recomienda vacuna de Pfizer para niños de 5 a 11 años,Positive
1453189871850429952,2021-10-27 02:40:39+00:00,Johan,144,Bolivia,,,1,"@RaulmorenoZ El Dr. Palacios es inmunólogo y  estudió en USA. 

Si quieren recibir tercera dosis hàganlo con Pfizer o Johnson, 4 a 6 meses después de la segunda dosis. No corran riesgos innecesarios!!!!
Atención: cómo sobra AstraZeneca la “intelligentia “ del de salud está ofreciendo tercera",NEU,NONIRONIC,SUBJECTIVE,neu,El Dr Palacios es inmunólogo y estudió en USA Si quieren recibir tercera dosis hàganlo con Pfizer o Johnson 4 a 6 meses después de la segunda dosis No corran riesgos innecesarios Atención cómo sobra AstraZeneca la intelligentia del de salud está ofreciendo tercera,Neutral
1453184861443919872,2021-10-27 02:20:44+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Asesores de vacunas de EEUU recomiendan vacuna de Pfizer para niños de 5 y 11 años
https://t.co/020JiQwX6x",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL Asesores de vacunas de EEUU recomiendan vacuna de Pfizer para niños de 5 y 11 años,Positive
1453169957253091072,2021-10-27 01:21:31+00:00,ahoradigital,1177,Bolivia,,,0,Comité regulador de EEUU aconseja vacuna de Pfizer a niños de 5 a 11 años https://t.co/MpH6yJ70iD,P,NONIRONIC,OBJECTIVE,pos,Comité regulador de EEUU aconseja vacuna de Pfizer a niños de 5 a 11 años,Positive
1453160847912553984,2021-10-27 00:45:19+00:00,Dr. Ivan Rodrigo Castedo,1581,Bolivia,,,10,"La FDA recomienda la vacuna de Pfizer para niños de 5 a 11 años. Será un tercio de la dosis de adultos (10μl).

El Comité Asesor de Vacunas concluyó que los beneficios de la vacuna superan los riesgos.
La vacunación de este grupo empezaría en breve. https://t.co/7EyTuNTQmF",P,NONIRONIC,OBJECTIVE,pos,La FDA recomienda la vacuna de Pfizer para niños de 5 a 11 años Será un tercio de la dosis de adultos 10μl El Comité Asesor de Vacunas concluyó que los beneficios de la vacuna superan los riesgos La vacunación de este grupo empezaría en breve,Positive
1453140381038693888,2021-10-26 23:23:59+00:00,Agencia Fides (ANF),347954,Bolivia,,,5,"#ANF Expertos recomiendan a la FDA la vacunación a niños de 5 y 11 años con #Pfizer. Un estudio con niños de escuela primaria halló que las vacunas de Pfizer previenen la infección sintomática en el 91% de los casos. 
(Vía Infobae) https://t.co/whOwdXtBtc",P+,NONIRONIC,OBJECTIVE,pos,ANF Expertos recomiendan a la FDA la vacunación a niños de 5 y 11 años con Pfizer Un estudio con niños de escuela primaria halló que las vacunas de Pfizer previenen la infección sintomática en el 91 de los casos Vía Infobae,Positive
1453136374253694976,2021-10-26 23:08:04+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Comité regulador de EEUU aconseja vacuna de Pfizer a niños de 5 a 11 años
https://t.co/mTyJkMqutz",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL Comité regulador de EEUU aconseja vacuna de Pfizer a niños de 5 a 11 años,Positive
1453124313784241920,2021-10-26 22:20:08+00:00,RC Noticias de Bolivia,14766,Bolivia,,,0,"#RCBolivia
El 9° informe de la Agencia Española de Medicamentos y Productos Sanitarios (AEMPS) dio como resultado que Comirnaty (BioNTech/Pfizer) y Spikevax (Moderna) tienen nuevos efectos secundarios.
Lee la nota completa en:
https://t.co/8W1j3JrW5R",N,NONIRONIC,OBJECTIVE,neg,RCBolivia El 9 informe de la Agencia Española de Medicamentos y Productos Sanitarios AEMPS dio como resultado que Comirnaty BioNTech Pfizer y Spikevax Moderna tienen nuevos efectos secundarios Lee la nota completa en,Negative
1453118652824314112,2021-10-26 21:57:39+00:00,EL DEBER,716269,Bolivia,,,1,Los asesores de vacunas de la Administración de Medicamentos y Alimentos de EEUU votaron a favor de recomendar la autorización de uso de emergencia de la vacuna de un tercio de la dosis de Pfizer para niños de 5 a 11 años. https://t.co/eVKGMv508i,P,IRONIC,OBJECTIVE,pos,Los asesores de vacunas de la Administración de Medicamentos y Alimentos de EEUU votaron a favor de recomendar la autorización de uso de emergencia de la vacuna de un tercio de la dosis de Pfizer para niños de 5 a 11 años,Positive
1453099805903924992,2021-10-26 20:42:45+00:00,La Voz de Tarija,2892,Bolivia,,,0,"EEUU: expertos recomendaron a la FDA la vacuna de Pfizer para niños de 5 a 11 años
#LaVozdeTarija #Mundo 
https://t.co/pLmRaaCa2a",P,NONIRONIC,OBJECTIVE,pos,EEUU expertos recomendaron a la FDA la vacuna de Pfizer para niños de 5 a 11 años LaVozdeTarija Mundo,Positive
1453059526123532032,2021-10-26 18:02:42+00:00,Jorge Master920,335,Bolivia,,,3,"Me vacunaron hoy 😷💉
Si tienen preguntas se llama Pfizer https://t.co/zHTpVz8eYA",NONE,NONIRONIC,OBJECTIVE,neu,Me vacunaron hoy Si tienen preguntas se llama Pfizer,Neutral
1453042853224009984,2021-10-26 16:56:27+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Evalúan en EEUU autorizar vacuna de Pfizer anticovid en niños de 5 a 11 años
https://t.co/8bmiXgCzkt",P,NONIRONIC,OBJECTIVE,pos,INTERNACIONAL Evalúan en EEUU autorizar vacuna de Pfizer anticovid en niños de 5 a 11 años,Positive
