id,date,user_displayname,user_followers_count,user_location,place_name,place_country,like_count,content,sentiment
1450813780661785088,2021-10-20 13:18:54+00:00,arbork.com.bo,1556,"La Paz, Bolivia",,,0,"@gorka_orive Sería lógico que viajar a Rusia 🇷🇺 autorice ingreso solo a ciudadanos que hayan sido inmunizados con vacunas #Sinopharm &amp; #SputnikV | Qué piensa @gorka_orive de esta idea, quién nunca se refiere sobre la efectiva vacuna rusa? | @KremlinRussia_E @mae_rusia @KremlinRussia https://t.co/3vZK0QKMj7",neu
1450544190224577024,2021-10-19 19:27:39+00:00,Cokiruicilla,53,Bolivia y ciudadana del mundo,,,0,"@drhuerta Buenas tardes Dr.  en Bolivia todas las personas mayores de 18 años pueden recibirse 3er dosis con la vacuna de aztrazeneca , independientemente si haz cumplido tu ciclo de vacunación con sinopharm,  spuknik , o Jansen ,  está vacuna es compatible con todas, esto es seguro?",neu
1450527575697134080,2021-10-19 18:21:38+00:00,SABSA Bolivia,4658,Bolivia,,,8,"#SABSAINFORMA | En el Aeropuerto Internacional “El Alto”, en nuestro punto de vacunación se está aplicando la primera y segunda dosis de la vacuna SINOPHARM y haciendo tomas de muestra PCR y ANTÍGENO NASAL de lunes a viernes a partir de las 08:00 am a 15:30 pm. https://t.co/bMnMydhMgn",pos
1450493015907347968,2021-10-19 16:04:18+00:00,"Ajayu Noticias Digital ""El alma de las noticias""",58,Bolivia 🇧🇴,,,0,"#deÚltimo 🚨🚨
#AjayuDigital 🇧🇴 ¦¦ El presidente del Colegio Médico de Bolivia, #LuisLarrea, exige al Gobierno que muestre los estudios que avalan mezclar vacunas #AstraZeneca con la #SputnikV o #Sinopharm.

Vía: RTP https://t.co/wYcYkPxChX",neg
1450490328654520064,2021-10-19 15:53:37+00:00,RTP Bolivia,67267,"La Paz, Bolivia",,,12,"🔺El presidente del Colegio Médico de Bolivia, Luis Larrea, recomienda vacunarse con la tercera dosis anticovid ""mínimo 4 meses después"". Además, exige al Gobierno que muestre los estudios que avalan mezclar vacunas AstraZeneca con la Sputnik-V o Sinopharm. https://t.co/KjKC07SDLG",neu
1449198214268154112,2021-10-16 02:19:13+00:00,Gustavo Eduardo B.,218,Bolivia,,,0,@MateoMurdockBo @walterguevarap Estados Unidos ya acepta la Sinopharm,neu
1449198020298351104,2021-10-16 02:18:27+00:00,Gustavo Eduardo B.,218,Bolivia,,,0,"@MateoMurdockBo No aceptan la sinopharm,  pero ya solo se hace una cuarentena de 5 días, pero con posibilidad de al.tercer día después de la.pcr pueda ya estar libre para circular",neg
1449120514149129984,2021-10-15 21:10:28+00:00,Rasengan,68,Bolivia,,,1,"@DrChavezDiaz Doctor, aquí están poniendo tercera dosis de AstraZeneca a todos los mayores de 60, independientemente de si se vacunaron las anteriores dosis con Pfizer, Sinopharm o Sputnik. Qué opina al respecto?",neu
1448846218927484928,2021-10-15 03:00:31+00:00,Cadena A Red Nacional,10338,Bolivia,,,0,"LA VACUNA SINOPHARM YA SE USA EN NIÑOS DESDE LOS 3 AÑOS EN CHINA Y OTROS PAÍSES. 

¿Se vacunará a niños y adolescentes en Bolivia? El Director del PAI Nacional del @SaludDeportesBo
habla al respecto.
Vea la nota https://t.co/aLRfPDnTkr",neu
1448611035917733888,2021-10-14 11:25:59+00:00,@LAVERDADNOTICIAS,483,Bolivia,,,0,"#IMPORTANTE
Ministerio de Salud en Bolivia espera estudios de información científica de la vacuna Pfizer y otros laboratorios para determinar la vacunación en niños. Al momento Sinopharm sí tendría autorización en más de 3 países. https://t.co/ySIfgR9an6",pos
1448312123231179008,2021-10-13 15:38:13+00:00,Jeyson Auza,221,Bolivia,,,17,"Nuestro informe nacional de vacunación, refleja que Bolivia superó las 7.010.807 dosis aplicadas contra el #COVID19, entre la primera, segunda y dosis única de las vacunas Sputnik V, AstraZeneca, Sinopharm, Pfizer y Janssen en todo el país.

#EstamosSaliendoAdelante https://t.co/8ho1kdxusx",pos
1448293087487279104,2021-10-13 14:22:34+00:00,Vero Vero,9449,Bolivia,,,2,"""Sobre la tercera dosis, en principio debe administrarse a personas con un ""sistema inmunológico comprometido"". En el caso de los vacunados con Sinovac o Sinopharm, la recomendación se extiende a todos, pero con prioridad para los mayores de 60 años"". 

https://t.co/Qo9REreXZ1",pos
1448273538335523072,2021-10-13 13:04:53+00:00,Bolivia Today,71,Bolivia,,,0,"Las personas habilitadas son aquellas que recibieron los inmunizantes Sputnik V, Pfizer, Sinopharm y Jansenn, complementó.",pos
1448272004919045888,2021-10-13 12:58:48+00:00,Punto Vida,318,Bolivia,,,1,"#Entrevistas 
Desde Nueva York conversamos con el Dr. Omar Gandarilla-Cuellar, explicando sobre que las vacunas chinas #Sinovac y #Sinopharm contra el covid-19 requieran tres dosis.
Entrevista completa 👉 https://t.co/7QkORUi920 https://t.co/GjRKHIlgls",pos
1448263040818896896,2021-10-13 12:23:11+00:00,Punto Vida,318,Bolivia,,,1,"#ahora 
📌 Desde Nueva York - Dr. Omar Gandarilla-Cuellar, MD. Explicando sobre las vacunas chinas #Sinovac y #Sinopharm contra el covid-19 requieren la aplicación de tres dosis. https://t.co/O5y4IH2sNN",neu
1448065284397583872,2021-10-12 23:17:22+00:00,CuántasVacunasBol,874,Bolivia,,,2,"Llegadas de vacunas. Tenemos por demás vacunas suficientes para pinchar a toda nuestra población vacunable e incluso para terceras dosis. La mayoría de las dosis que han llegado son Sinopharm. Tenemos las dosis en el país, pero falta la voluntad de los no vacunados aun https://t.co/Rs3eRWjnup",neg
1447931485655290112,2021-10-12 14:25:42+00:00,El Andaluz🇧🇴,183,"Tarija, Bolivia",,,0,El refuerzo de la tercera dosis beneficiará a las personas mayores de 60 años y a aquellas con enfermedad de base que hayan cumplido el esquema de vacunación con Sinopharm o Sputnik V. Para recibir esta tercera dosis contra el COVID-19 debe haber pasad... https://t.co/PXSbi29QmD,neu
1447926200643505920,2021-10-12 14:04:42+00:00,Lucho,1280,"La Paz, República de Bolivia",,,1,@grillegas Yo también soy Team Sinopharm,pos
1447919732359941888,2021-10-12 13:38:59+00:00,urgentebo,19126,Bolivia,,,1,"#Urgentebo
#NoticiasAlInstante
OMS: vacunas chinas Sinovac y Sinopharm contra el COVID-19 requieren tres dosis
https://t.co/zHgLnAgZww",neg
1447919180926291968,2021-10-12 13:36:48+00:00,La Razón Digital,601683,La Paz - Bolivia,,,2,"#StreamingLaRazón
#LaRazónRadio
El director del PAI, Max Enríquez, ratifica que las vacunas AstraZeneca son el comodín para aplicar la tercera dosis, o sea que pueden usarse tras las primeras y segundas dosis de Sputnik V, Pfizer y Sinopharm. 
https://t.co/s1rY7cRaPn https://t.co/Ihj9NcvyCc",pos
1447910858932343040,2021-10-12 13:03:44+00:00,urgentebo,19126,Bolivia,,,0,OMS: Las vacunas #Sinopharm y #Sinovac  deben ser administradas en 3 dosis https://t.co/s4fapbpkw0 a través de @Urgentebo,neu
1447760636893617920,2021-10-12 03:06:48+00:00,EL DEBER,716269,Bolivia,,,2,"Hasta hoy se inmunizó a 6.980.293 personas entre la primera, segunda y dosis única de las vacunas Sputnik V, AstraZeneca, Sinopharm, Pfizer y Janssen, en todo el territorio nacional. https://t.co/KUuRismJSE",neu
1447759398470816000,2021-10-12 03:01:53+00:00,EL DEBER,716269,Bolivia,,,4,"Hasta hoy se inmunizó a 6.980.293 personas entre la primera, segunda y dosis única de las vacunas Sputnik V, AstraZeneca, Sinopharm, Pfizer y Janssen, en todo el territorio nacional. https://t.co/dexXLO1gXy",neu
1447737535061537024,2021-10-12 01:35:00+00:00,EL DEBER,716269,Bolivia,,,7,"El Ministerio de Salud informó que las pueden solicitar las personas mayores de 60 y quienes tengan enfermedades de base y que hayan recibido las dos dosis de Sputnik, Sinopharm, Pfizer o la propia AstraZeneca. https://t.co/iZmJM5wgPT",neu
1447724952187252992,2021-10-12 00:45:00+00:00,Radio SPLENDID,2297,La Paz - Bolivia,,,0,#esÚltimo | El comité de expertos de la OMS recomendó administrar una tercera dosis de Sinovac y Sinopharm a los mayores de 60 años https://t.co/DZvx7t8bMq,pos
1447646909473100032,2021-10-11 19:34:53+00:00,Rimay Pampa,10977,Bolivia,,,0,"La OMS considera ahora que las vacunas chinas Sinovac y Sinopharm requieren tres dosis

https://t.co/k2DK3tAB0Y 
#Rympa #Salud https://t.co/faYGTFtkOl",neu
1447618316567204096,2021-10-11 17:41:16+00:00,ahoradigital,1177,Bolivia,,,0,La OMS recomienda tercera dosis de vacuna china Sinopharm para mayores de 60 años https://t.co/nhoYLZXmMk,pos
1447590329872523008,2021-10-11 15:50:04+00:00,El Chaco Informa,901,Bolivia,,,0,Comité de expertos de la #OMS recomienda #tercera #dosis de #Sinovac y #Sinopharm a los #adultos #mayores ➜ https://t.co/BNE907CKeT https://t.co/kVDhNFZd6w,pos
1447577998220221952,2021-10-11 15:01:04+00:00,María Julia Osorio,3069,Bolivia,,,2,La OMS recomienda tercera dosis a los vacunados con Sinopharm y el presidente Luis Arce anunció hoy la aplicación a personas mayores de 60 años y con enfermedades de base. https://t.co/zT3M8mNVFJ,neu
1447576940278320896,2021-10-11 14:56:51+00:00,Unitel Bolivia,554674,Bolivia,,,3,La OMS recomienda tercera dosis de vacuna china Sinopharm para mayores de 60 año https://t.co/eWvDb2Bv84,pos
1447574916488995072,2021-10-11 14:48:49+00:00,EL DEBER,716269,Bolivia,,,10,#ÚLTIMO  La OMS recomienda administrar una tercera dosis a personas mayores de 60 años vacunadas con los inmunizantes anticovid de las empresas chinas Sinovac y Sinopharm https://t.co/gtNvdXqxlL,pos
1447572875335110912,2021-10-11 14:40:42+00:00,Unitel Bolivia,554674,Bolivia,,,12,#ÚLTIMO  Un Comité de la OMS recomienda una tercera dosis de refuerzo para vacunados con Sinopharm https://t.co/Zbhbn3VX1D,pos
1447398441563348992,2021-10-11 03:07:34+00:00,EL DEBER,716269,Bolivia,,,4,"Hasta la fecha se inmunizó a 6.958.148 personas entre la primera, segunda y dosis única de las vacunas Sputnik V, AstraZeneca, Sinopharm, Pfizer y Janssen en todo el territorio nacional. | EL DEBER https://t.co/xJawriOjJJ",neu
1446508469868273920,2021-10-08 16:11:08+00:00,Periódico La Patria (Bolivia),1510,Bolivia,,,0,"#Bolivia | #Vacunas
El jefe de Epidemiología de Sedes, Rubén Castillo indicó que las vacunas de otras empresas como la Sinopharm tienen una vigencia hasta el 2023 y otras el 2022. https://t.co/SkiOvCmXv0",neu
1446456284824363008,2021-10-08 12:43:46+00:00,EL DEBER,716269,Bolivia,,,3,"La organización solo ha validado las vacunas contra el covid-19 de Pfizer/BioNTech, Moderna, Sinovac, Sinopharm y algunas de AstraZeneca. EEUU aprobará la vacunación para los menores de 5 a 11 años. https://t.co/tIRHvnENes",pos
1446287916351820032,2021-10-08 01:34:44+00:00,ATB Radio,53914,Bolivia,,,3,"Argentina inició este jueves el proceso de #vacunación contra la covid-19, con dosis de la china #Sinopharm, a menores de entre 3 y 11 años, ubicándose como uno de los pocos países el mundo en inmunizar a personas de esa franja de edad.
 https://t.co/qTuY0m59U3",neu
1446237758733917952,2021-10-07 22:15:26+00:00,EL DEBER,716269,Bolivia,,,5,"Es uno de los pocos países que vacuna contra el Covid-19 a esa franja de edad. El gobierno distribuye dos millones de dosis de Sinopharm y abre el registro para apuntarse, tras el éxito en menores de 17 años. https://t.co/5ppcvpQDIL",neu
1446213742505742080,2021-10-07 20:40:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,2,"#Argentina inició hoy el proceso de vacunación contra la COVID-19, con dosis de la china Sinopharm, a menores de entre 3 y 11 años.
https://t.co/rQA3y3JWDk",pos
1446211506673233920,2021-10-07 20:31:07+00:00,ATB,479182,Bolivia,,,1,"Argentina inició este jueves el proceso de #vacunación contra la covid-19, con dosis de la china #Sinopharm, a menores de entre 3 y 11 años, ubicándose como uno de los pocos países el mundo en inmunizar a personas de esa franja de edad.
https://t.co/hZ7XSWTet3",neu
1446155257097163008,2021-10-07 16:47:36+00:00,La Nación Digital,22,Bolivia 🇧🇴,,,0,"#deÚltimo
Punto de vacunación de la Escuela Nacional de Salud aplica la primera y segunda dosis de #SputnikV y segunda dosis de #Sinopharm contra el #COVID19. Atienden de 8.30 a 14.00, de lunes a viernes en la ciudad de #LaPaz. https://t.co/m08IjrbvOe",pos
1446154681349287936,2021-10-07 16:45:18+00:00,Agencia Boliviana de Información,59199,Bolivia,,,1,"#ABInforma l Punto de vacunación de la Escuela Nacional de Salud aplica la primera y segunda dosis de #SputnikV y segunda dosis de #Sinopharm contra el #COVID19. Atienden de 8.30 a 14.00, de lunes a viernes en la ciudad de #LaPaz. https://t.co/IKnn51g3w3",pos
1445551468002483968,2021-10-06 00:48:21+00:00,Joel O. Benavides,101,Peru-Colombia-Bolivia-Ecuador,,,0,"@LuciaAlvites El gas no ha bajado a precios previos de
 su gobierno, la aceleración de
 vacunación es directamente proporcional a la llegada de más vacunas y él más bien solo está impulsando que llegue Sputnik y Sinopharm vacunas menos reconocidas en el mundo. Lo q vemos es doble discurso si",neg
1445224689333321984,2021-10-05 03:09:51+00:00,Noticias a Sol y Sombra,41,Bolivia,,,2,"#Bolivia | El @SaludDeportesBo en su informe de vacunación COVID-19 de este lunes, reporta que se inmunizaron a 6.870.352 personas entre la primera, segunda y dosis única de las vacunas Sputnik V, AstraZeneca, Sinopharm, Pfizer y Janssen en todo el país.
#EstamosSaliendoAdelante https://t.co/03uK1uSkfA",neu
1445058258104946944,2021-10-04 16:08:31+00:00,elPeriódico_Bol,1197,Tarija-Bolivia,,,0,"Mendoza detalló que dicho punto de vacunación cuenta con vacunas Sinopharm
#NoticiasdeTarija #EdiciónDigital 
https://t.co/aoKPlIgSS3",pos
1445051097337445888,2021-10-04 15:40:04+00:00,El Chaco Informa,901,Bolivia,,,0,#Argentina: Analizarán #inmunización a #niños entre tres y once años con la vacuna #Sinopharm ➜ https://t.co/pzGggsXWr6 https://t.co/m9eqEdmBuc,pos
1445013839943193088,2021-10-04 13:12:01+00:00,Gonzalo Cardenas Li,281,Bolivia,,,0,"Y en Bolivia @SaludDeportesBo
Tenemos algo para los niños y adolescentes?
Argentina anuncia que vacunará a niños de 3 a 11 años con la china Sinopharm - Infobae https://t.co/PGRA56dshN",neu
1444129042647691008,2021-10-02 02:36:09+00:00,ahoradigital,1177,Bolivia,,,0,Argentina aprueba la vacuna Sinopharm contra el coronavirus para niños de entre 3 y 11 años https://t.co/GEBgzMWxJF,pos
1444094780112190976,2021-10-02 00:20:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"#Argentina anuncia que vacunará a niños de 3 a 11 años con la china #Sinopharm. 
https://t.co/6rcruq9jN6",neu
1444083982463799040,2021-10-01 23:37:05+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Argentina aprobó la vacuna Sinopharm para niños de entre 3 y 11 años
#LaVozdeTarija #Mundo 
https://t.co/M6etXoRrvD",pos
1444055132669370112,2021-10-01 21:42:27+00:00,Kodi 🐱,4679,"Peronia, al sur de Bolivia",,,5,"- Habría que desechar las Sinopharm, no sirven para nada y están por vencer 
- Pero van a decir que tiramos la plata...
- Ya está: se la empomamos a los pibes y matamos 2 pájaros de un tiro https://t.co/swmnk4hEzb",neg
1454548190682882048,2021-10-30 20:38:07+00:00,Periódico La Patria (Bolivia),1510,Bolivia,,,0,"#Oruro | #Vacunación
Hasta el domingo 31 de octubre se aplicará las terceras dosis de la vacuna AstraZeneca, por la llegada de nuevos lotes de las vacunas Pfizer y Sputnik-V. https://t.co/eIkjqZcxsl",pos
1454473220233498880,2021-10-30 15:40:13+00:00,Money Bolivia,1584,Bolivia,,,0,"La Administración de Alimentos y Medicamentos (FDA, por sus siglas en inglés) de los Estados Unidos autorizó la vacuna contra el coronavirus de Pfizer-BioNTech para uso de emergencia en niños de 5 a 11 años. https://t.co/2FDexNG6yJ

#Money #Coronavirusenelmundo https://t.co/Og1znsuB1B",neu
1454444355905786112,2021-10-30 13:45:31+00:00,Ver.bo,336,Bolivia,,,0,AUTORIZAN LA VACUNA PFIZER A NIÑOS DE 5 A 11 AÑOS: La FDA recomienda pequeñas dosis para los más pequeños https://t.co/oKTNtBopkW,pos
1454438409427116032,2021-10-30 13:21:53+00:00,BoliGráfica,2418,Bolivia,,,0,"@sermoreira El estudio de arriba es con Pfizer, si. 

En nuestro caso (AstraZeneca) los resultados también son positivos :) https://t.co/SFoTsBg00g",pos
1454426360433233920,2021-10-30 12:34:00+00:00,hernan roman,106,Santa Cruz-Bolivia,,,2,"PFIZER fabricantes de  vacunas obligó a Brasil, Chile y Colombia a no efectuar reclamos de calidad o valor del mismo.
Bill Gates y su mujer son accionistas mayoritarios de Pfizer
https://t.co/Z4XzZcNAuO",neg
1454283791976079104,2021-10-30 03:07:29+00:00,Tierra,479,Bolivia,,,0,EEUU: FDA autoriza la vacuna Pfizer para inmunizar a niños de 5 a 11 años contra el COVID-19 https://t.co/NoU3L8dGsT a través de @Tierra_Bolivia,pos
1454269325653777920,2021-10-30 02:10:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"La Administración de Alimentos y Fármacos (FDA, en inglés) de #EstadosUnidos autorizó hoy el uso de emergencia de la vacuna contra la #COVIDー19 de Pfizer/BioNTech para menores de entre 5 y 11 años.
https://t.co/epf9l3TU1U",neu
1454265286509711104,2021-10-30 01:53:57+00:00,Radio SPLENDID,2297,La Paz - Bolivia,,,0,#esÚltimo | EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años https://t.co/iiaXdAqaSa,pos
1454261773012324096,2021-10-30 01:40:00+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,1,"Un estudio publicado en la revista The Lancet apunta que una tercera dosis de la vacuna de #Pfizer/BioNTech es efectiva para reducir los resultados graves relacionados con la #COVIDー19
https://t.co/aNSwumXrS9",neu
1454261491390193920,2021-10-30 01:38:53+00:00,ERBOL,426002,La Paz - Bolivia,,,9,EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años https://t.co/7axcTgc0mo,pos
1454254121108771072,2021-10-30 01:09:35+00:00,Bolivian Daily,1155,Bolivia,,,0,"#INTERNACIONAL
La FDA de EEUU autoriza la vacuna de Pfizer en niños de 5 a 11 años
https://t.co/tR2dsnVT53",pos
1454229395351212032,2021-10-29 23:31:20+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Estados Unidos: la FDA aprobó la vacuna de Pfizer para niños de 5 a 11 años
#LaVozdeTarija #Mundo 
https://t.co/kTHRn7U0Zq",pos
1454225312154373888,2021-10-29 23:15:07+00:00,EL DEBER,716269,Bolivia,,,5,La autorización de emergencia otorgada por la FDA se produjo tras una cuidadosa revisión de los resultados de ensayos clínicos realizados por Pfizer en varios miles de niños. https://t.co/5090n8m8Ii,pos
1454222151213519104,2021-10-29 23:02:33+00:00,El Día,137595,Santa Cruz - Bolivia,,,0,"#EEUU | Aprueban vacuna de Pfizer para niños de 5 a 11 años
Lea la nota aquí: https://t.co/Q6Dsnn2aYi https://t.co/qsV4A0BCpn",pos
1454221588702892032,2021-10-29 23:00:19+00:00,Bolivian Daily,1155,Bolivia,,,0,"#INTERNACIONAL
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años
https://t.co/7h3Cu5oazo",pos
1454220486091674112,2021-10-29 22:55:56+00:00,Kandire Noticias,1803,"Santa Cruz, Bolivia",,,0,"La FDA de EEUU autoriza la vacuna de Pfizer en niños de 5 a 11 años
https://t.co/iMkORPPMna",pos
1454217012658511872,2021-10-29 22:42:08+00:00,Bolivian Daily,1155,Bolivia,,,0,"#INTERNACIONAL
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años
https://t.co/Ex7HWM1ek6",pos
1454213868285267968,2021-10-29 22:29:38+00:00,Página Siete,563835,"La Paz, Bolivia",,,2,"#P7Informa #Planeta
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años

Visita: https://t.co/U38qjOAyDB
Descarga la app: Página Siete Pro y Suscríbete: admin.digital@paginasiete.bo
https://t.co/vxoWlJyYJR",pos
1454194671853477888,2021-10-29 21:13:22+00:00,Caminante,429,Bolivia,,,0,"@BettyTejadaS @grillegas El médico me dijo q no pusiera la dosis de refuerzo Aztrazeneca por los efectos vasculares que podrían ocasionar en pacientes autoinmunes, hoy escuche que una familia recibió del Dr Oblitas dosis de Pfizer (pagando), lo que me extraña porque se supone que son gratuitas",neg
1454177336459416064,2021-10-29 20:04:28+00:00,La Razón Digital,601683,La Paz - Bolivia,,,1,"#LoÚltimo 
#Mundo
EEUU autoriza vacuna anticovid de Pfizer para niños de entre 5 y 11 años 
Vía #AFP https://t.co/Q6rvceMjJQ",pos
1454175486934913024,2021-10-29 19:57:08+00:00,Radio SPLENDID,2297,La Paz - Bolivia,,,0,#esÚltimo | FDA aprobó la vacuna de Pfizer para niños de 5 a 11 años https://t.co/2HTVdzfJyd,pos
1454172840454938880,2021-10-29 19:46:37+00:00,Agencia Fides (ANF),347954,Bolivia,,,3,"#ANF La Agencia Federal de Medicamentos de #EEUU autorizó el uso de emergencia de la vacuna #Pfizer en niños entre 5 y 11 años de edad 
(Vía NTN24) https://t.co/TflFCTx0Js",neu
1454139129143439104,2021-10-29 17:32:39+00:00,Caminante,429,Bolivia,,,0,"Alguien sabe referencias del Dr Oblitas en La Paz, indican que está poniendo refuerzo de la vacuna Pfizer??",neu
1454086366137049088,2021-10-29 14:02:59+00:00,Opinión Bolivia,105765,Cochabamba Bolivia,,,0,"Alistan una acción conjunta para acelerar el proceso de inmunización y otras medidas en el país mientras en una semana de vacunación a menores de 16 y 17 años, el 5% recibió la dosis de Pfizer. 
https://t.co/Puf3Fz76fh",neu
1453892392013159936,2021-10-29 01:12:12+00:00,ULISES,157,Cochabamba Bolivia,,,0,@TungstenoFR93 @skapiricore Dios retribuirá con la misma dosis a los mercaderes de PFIZER y a los niños los salvara en su segunda venida,neu
1453874134006501120,2021-10-28 23:59:39+00:00,ATB Radio,53914,Bolivia,,,2,"El ministro de Salud y Deportes, Jeyson Auza, informó este jueves que más de 22.000 menores edad, de entre 16 y 17 años, fueron inmunizados con la vacuna Pfizer contra el COVID-19.
 https://t.co/i922OFQTB0",neu
1453859126715444992,2021-10-28 23:00:01+00:00,Bolivia Today,71,Bolivia,,,0,"#Salud
El ministro de Salud y Deportes, Jeyson Auza, informó que más de 22.000 menores edad, de entre 16 y 17 años, fueron inmunizados con la vacuna Pfizer contra el #COVID19. https://t.co/GwjFzp4uNd",neu
1453826773259636992,2021-10-28 20:51:28+00:00,ATB,479182,Bolivia,,,8,"El ministro de Salud y Deportes, Jeyson Auza, informó este jueves que más de 22.000 menores edad, de entre 16 y 17 años, fueron inmunizados con la vacuna Pfizer contra el COVID-19.
https://t.co/99h2kYa142",neu
1453427668834157056,2021-10-27 18:25:34+00:00,Página Siete,563835,"La Paz, Bolivia",,,0,"#P7Informa 
Comité recomienda vacuna de Pfizer para niños de 5 a 11 años
https://t.co/uSHekParXO

Visita: https://t.co/U38qjOS9v9
Descarga la app: Página Siete Pro y Suscríbete: admin.digital@paginasiete.bo https://t.co/ya3fnH8vhN",pos
1453392018860921088,2021-10-27 16:03:54+00:00,Infomanos,3667,Bolivia,,,1,Los turistas que visiten Uruguay podrán recibir tercera dosis de refuerzo de Pfizer o vacunar a los menores - Infobae https://t.co/Gv8MKYqBd2,neu
1453389408095416064,2021-10-27 15:53:32+00:00,La Voz de Tarija,2892,Bolivia,,,0,"Los turistas que visiten Uruguay podrán recibir tercera dosis de refuerzo de Pfizer o vacunar a los menores
#LaVozdeTarija #Mundo 
https://t.co/JJVQham4c9",neu
1453372454387130112,2021-10-27 14:46:10+00:00,@johnarandiaperiodista,304713,Bolivia,,,5,"El panel de expertos de la FDA recomienda administrar la vacuna de Pfizer contra la Covid a los niños de 5 a 11 años
https://t.co/PrmfsOlosZ",pos
1453332838460403968,2021-10-27 12:08:44+00:00,Davd,11,Bolivia,,,0,"3ra dosis de #Pfizer …? 
Por qué no? , ya estamos aquí :’v",neu
1453295485532478976,2021-10-27 09:40:19+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Comité recomienda vacuna de Pfizer para niños de 5 a 11 años
https://t.co/dUOrSbN8ph",pos
1453189871850429952,2021-10-27 02:40:39+00:00,Johan,144,Bolivia,,,1,"@RaulmorenoZ El Dr. Palacios es inmunólogo y  estudió en USA. 

Si quieren recibir tercera dosis hàganlo con Pfizer o Johnson, 4 a 6 meses después de la segunda dosis. No corran riesgos innecesarios!!!!
Atención: cómo sobra AstraZeneca la “intelligentia “ del de salud está ofreciendo tercera",neu
1453184861443919872,2021-10-27 02:20:44+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Asesores de vacunas de EEUU recomiendan vacuna de Pfizer para niños de 5 y 11 años
https://t.co/020JiQwX6x",pos
1453169957253091072,2021-10-27 01:21:31+00:00,ahoradigital,1177,Bolivia,,,0,Comité regulador de EEUU aconseja vacuna de Pfizer a niños de 5 a 11 años https://t.co/MpH6yJ70iD,pos
1453160847912553984,2021-10-27 00:45:19+00:00,Dr. Ivan Rodrigo Castedo,1581,Bolivia,,,10,"La FDA recomienda la vacuna de Pfizer para niños de 5 a 11 años. Será un tercio de la dosis de adultos (10μl).

El Comité Asesor de Vacunas concluyó que los beneficios de la vacuna superan los riesgos.
La vacunación de este grupo empezaría en breve. https://t.co/7EyTuNTQmF",pos
1453140381038693888,2021-10-26 23:23:59+00:00,Agencia Fides (ANF),347954,Bolivia,,,5,"#ANF Expertos recomiendan a la FDA la vacunación a niños de 5 y 11 años con #Pfizer. Un estudio con niños de escuela primaria halló que las vacunas de Pfizer previenen la infección sintomática en el 91% de los casos. 
(Vía Infobae) https://t.co/whOwdXtBtc",pos
1453136374253694976,2021-10-26 23:08:04+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Comité regulador de EEUU aconseja vacuna de Pfizer a niños de 5 a 11 años
https://t.co/mTyJkMqutz",pos
1453124313784241920,2021-10-26 22:20:08+00:00,RC Noticias de Bolivia,14766,Bolivia,,,0,"#RCBolivia
El 9° informe de la Agencia Española de Medicamentos y Productos Sanitarios (AEMPS) dio como resultado que Comirnaty (BioNTech/Pfizer) y Spikevax (Moderna) tienen nuevos efectos secundarios.
Lee la nota completa en:
https://t.co/8W1j3JrW5R",neg
1453118652824314112,2021-10-26 21:57:39+00:00,EL DEBER,716269,Bolivia,,,1,Los asesores de vacunas de la Administración de Medicamentos y Alimentos de EEUU votaron a favor de recomendar la autorización de uso de emergencia de la vacuna de un tercio de la dosis de Pfizer para niños de 5 a 11 años. https://t.co/eVKGMv508i,pos
1453099805903924992,2021-10-26 20:42:45+00:00,La Voz de Tarija,2892,Bolivia,,,0,"EEUU: expertos recomendaron a la FDA la vacuna de Pfizer para niños de 5 a 11 años
#LaVozdeTarija #Mundo 
https://t.co/pLmRaaCa2a",pos
1453059526123532032,2021-10-26 18:02:42+00:00,Jorge Master920,335,Bolivia,,,3,"Me vacunaron hoy 😷💉
Si tienen preguntas se llama Pfizer https://t.co/zHTpVz8eYA",neu
1453042853224009984,2021-10-26 16:56:27+00:00,Bolivian Daily,1156,Bolivia,,,0,"#INTERNACIONAL
Evalúan en EEUU autorizar vacuna de Pfizer anticovid en niños de 5 a 11 años
https://t.co/8bmiXgCzkt",pos
1453031900772291072,2021-10-26 16:12:55+00:00,Bolivia tv Oficial,148444,Bolivia,,,0,"#BTVInforma 
A la cabeza del Sedes #Potosí, se realiza la vacunación  a menores de 17 y 16 años en diferentes establecimientos educativos, varios jóvenes y señoritas acudieron a ser inmunizados con la vacuna #Pfizer. 
Inf. Arleydy Arancibia - BTV https://t.co/5DLk5sBwXB",pos
